"geoid_2010","zip","population","network_dist_3parks_miles","mean_dist_3parks_miles","asthma_ed_per10k","ami_ed_per10k","pm25_ug_m3","ozone_ppm","poverty_pct_below_2x_fpl","ozone_ppm_ces3_2012_2014","land_area_sq_mi","in_primary","within_1p25mi"
"06037219700","90016",4507,0.413778533365148,0.33748496,99.57,16.87,11.94419228,0.04539285,48.8,0.046,0.421198880820345,1,1
"06037503104","90605",2542,1.19895187107293,0.74352203,47.68,18.6,11.95022379,0.04756207,44.6,0.046,0.211146800256546,1,1
"06037221220","90006",3376,0.587522617911397,0.41075766,36.24,9.96,12.07444266,0.04632538,55.9,0.046,0.254496505377393,1,1
"06037108101","91326",2327,0.467284806728704,0.300425236666667,29,15.55,11.03665977,0.06591477,14.7,0.06,0.436009225841581,1,1
"06037550602","90240",4328,1.17321032669212,0.777861093333333,36.14,13.8,12.149672,0.04716458,23.1,0.046,0.572011699308535,1,1
"06037219020","90018",5411,0.895527618706753,0.696525456666667,89.86,18.08,11.98833627,0.04539285,48,0.046,0.278570721890689,1,1
"06037221110","90006",3705,0.562787694862006,0.43711101,54.24,14.33,12.18410918,0.04676708,69.4,0.046,0.0904890392261299,1,1
"06037117530","91343",6742,0.583013948540523,0.43724378,66.53,12.4,11.86110213,0.06464682,53.1,0.057,0.2158327999888,1,1
"06037221120","90006",3197,0.611180083313449,0.359757913333333,35.37,9.75,12.18410918,0.04632538,64.9,0.046,0.122590628511804,1,1
"06037550601","90240",5960,1.24338612502983,0.69305104,31.59,11.65,12.15528894,0.04791979,27.5,0.046,0.452636749981065,1,1
"06037221302","90019",4373,0.751829938161139,0.586798566666667,48.43,9.79,12.02272051,0.04632538,60.3,0.046,0.179143902098454,1,1
"06037119800","91331",6054,0.900852769824226,0.734879873333333,76.99,12.76,11.51448362,0.06591477,22.6,0.055,0.47968708766775,1,1
"06037550202","90650",5710,0.652026540006363,0.430081463333333,57.55,22.22,11.97767043,0.04632538,34.8,0.046,0.488732715074125,1,1
"06037221500","90018",3875,0.516215302632625,0.36460308,55.36,11.99,12.05421442,0.04588368,53.6,0.046,0.146971451398671,1,1
"06037117405","91343",3574,0.801797502584904,0.60972811,86.23,15.46,11.95061359,0.06464682,71.6,0.057,0.0782593631570764,1,1
"06037221900","90007",4248,0.670124597351467,0.484087266666667,48.36,15.22,12.05189368,0.04588368,85.4,0.046,0.159308787621037,1,1
"06037550201","90650",2911,0.760709953869403,0.40650217,47.04,18.03,12.04217149,0.04716458,30.6,0.046,0.219655883603651,1,1
"06037221820","90007",2363,0.538463498170683,0.355534343333333,48.36,15.22,12.05189368,0.04588368,71.6,0.046,0.0789268956972162,1,1
"06037120010","91402",2704,0.739380766324664,0.48630157,93.8,20.79,12.08174436,0.06464682,47.9,0.057,0.217959021732343,1,1
"06037221810","90007",2892,0.428085605066412,0.328166143333333,48.36,15.22,12.10569353,0.04588368,66.9,0.046,0.117437263375313,1,1
"06037544002","90810",3187,0.905981567644954,0.548922546666667,79.55,21.11,11.81058961,0.04050375,26.2,0.042,0.442513187676371,1,1
"06037222100","90018",4331,0.430230578422015,0.27433403,54.58,13.54,12.03443249,0.04588368,42.7,0.046,0.1842242477534,1,1
"06037119900","91402",5245,0.773544997216257,0.56731417,84.63,18.53,11.63126039,0.06464682,30.7,0.055,0.404940775573676,1,1
"06037222200","90018",4016,0.239352804621013,0.22303809,62.18,14.72,12.05421442,0.04588368,56.5,0.046,0.186316019550375,1,1
"06037544001","90810",4574,0.866931495068798,0.608836346666667,79.55,21.11,12.13159077,0.04125212,30.1,0.042,0.882500020376541,1,1
"06037222600","90007",5549,0.5811106885787,0.460696736666667,38.44,11.22,12.03443249,0.04539285,65.3,0.046,0.251165109339826,1,1
"06037120030","91402",2666,0.919228580092261,0.624425286666667,93.94,20.82,11.81424877,0.06464682,65.9,0.055,0.137804836198263,1,1
"06037536103","90280",5353,0.408782708979559,0.242434193333333,52.53,18.39,12.03418998,0.04539285,32,0.044,0.454601054890557,1,1
"06037543905","90745",4636,1.22512278294759,0.829901083333333,62.08,17.08,11.96592116,0.03975537,43.7,0.042,1.06106435711012,1,1
"06037533002","90001",2705,0.497149770341207,0.379957423333333,80.16,24.73,12.136112,0.04539285,67.6,0.046,0.187895098579816,1,1
"06037119700","91402",4913,1.105324902569,0.802878913333333,51.3,10.53,11.50038668,0.06350576,26.3,0.055,0.508403914549245,1,1
"06037139504","91316",3998,1.22008408394973,0.949587476666667,68.54,13.11,12.66717011,0.060311,37.4,0.057,0.112236969322998,1,1
"06037480304","91801",4506,0.608620655372624,0.53021559,39.56,11.33,11.67590961,0.05462941,38.5,0.05,0.167686906037186,1,1
"06037125501","91601",3052,1.14779810904319,0.832596383333333,59.61,14.27,11.54284994,0.05763123,38.2,0.053,0.179273537238748,1,1
"06037121010","91352",4934,0.520561172751133,0.297589906666667,60.88,14.88,11.45562342,0.06464682,32.5,0.055,0.784570197540405,1,1
"06037125402","91602",4889,0.627583661417323,0.418575363333333,42.26,10.69,11.53361756,0.05763123,26.4,0.053,0.26754067211297,1,1
"06037139503","91316",5946,1.37021917004693,0.956625563333333,44.05,8.77,12.66717011,0.060311,29.9,0.057,0.135613769196029,1,1
"06037123901","91606",4696,0.820830102203134,0.73789485,67.61,19.2,11.49534692,0.06133785,33,0.055,0.499083807307517,1,1
"06037120300","91402",5238,1.15656503519446,0.824440306666667,93.94,20.82,11.67857435,0.06464682,27.6,0.055,0.661350614080618,1,1
"06037121802","91605",3216,0.981263794440468,0.834258843333333,70.54,18.29,11.40523782,0.06350576,44.3,0.055,0.366920027182673,1,1
"06037121801","91605",3127,1.04423106557703,0.694512953333333,79.39,21.48,11.49489892,0.06350576,52.4,0.055,0.187538734300213,1,1
"06037139401","91356",2706,0.838310516583154,0.707972783333333,59.55,13.44,12.60171498,0.060311,31.4,0.057,0.34976909634423,1,1
"06037120020","91402",3872,0.770831469219757,0.48809367,93.94,20.82,11.81424877,0.06464682,62.7,0.057,0.212871966736558,1,1
"06037119202","91331",4759,0.725250785413187,0.386873063333333,72.7,12.15,11.47638507,0.06718273,39.3,0.057,0.374209275033313,1,1
"06037137103","91367",5382,0.610771221068957,0.37795924,38.86,15.38,11.56304345,0.05846283,15,0.057,0.294288870230373,1,1
"06037119201","91331",4547,1.16062258907977,0.836575853333333,73.91,12.37,11.54686613,0.06718273,34.9,0.057,0.367289191309454,1,1
"06037121020","91605",3610,0.506171458681301,0.296921756666667,79.39,21.48,11.50132407,0.06350576,30.7,0.055,0.317419988126895,1,1
"06037119002","91331",7976,1.19708092241311,0.918401363333333,81.71,13.36,11.48523973,0.06591477,25.4,0.055,0.654356124569236,1,1
"06037119001","91331",4435,0.67426355086296,0.46299642,81.71,13.36,11.410504,0.06591477,22.4,0.055,0.414646442550657,1,1
"06037134905","91371",4552,1.31680796647578,1.10683761333333,38.86,15.38,12.04220557,0.05938691,27.9,0.057,0.996783267533997,1,1
"06037117520","91343",4168,0.607363000079535,0.393686383333333,86.23,15.46,11.77397672,0.06464682,73.3,0.057,0.124854225655499,1,1
"06037117202","91343",2633,1.31600950449376,1.02868197,80.35,14.5,11.76122625,0.06591477,10.4,0.057,0.701363992871767,1,1
"06037115404","91324",2800,1.65824957249662,1.32379193333333,54.95,14.86,12.62052222,0.06350576,27,0.06,0.368845008473417,1,0
"06037134522","91303",4167,1.16156272369363,0.90089825,86.35,18.41,11.32227028,0.060311,57.5,0.057,0.23756166146338,1,1
"06037121210","91331",2926,0.705362557663247,0.59608534,51.46,9.74,11.30064758,0.06591477,27.1,0.055,0.783519054378979,1,1
"06037115403","91325",3583,1.75717310904319,1.34890907666667,46.93,13.12,12.58335026,0.06350576,48.7,0.06,0.271599815995294,1,0
"06037301206","91202",5281,0.613024934383202,0.471885526666667,30.96,16.84,11.80183487,0.05605125,36.8,0.053,0.317405984328245,1,1
"06037900803","93534",8751,0.925907077666428,0.797078563333333,154.07,21.11,7.448292093,0.06236471,43.8,0.062,1.0247787311039,1,1
"06037122120","91352",5011,1.40551181102362,0.99176812,62.85,13.16,11.49943551,0.06236471,42.3,0.055,0.277503125991957,1,1
"06037900805","93534",4916,1.21323719478247,0.97621138,138.98,19.27,7.524445823,0.06236471,32.2,0.062,1.01652112003711,1,1
"06037901007","93536",2094,1.05727054004613,0.859578523333333,55.82,12.84,7.182323796,0.06236471,15.6,0.062,2.01585827687834,1,1
"06037301205","91202",2106,0.770220039966595,0.589138526666667,30.96,16.84,11.76547567,0.05679963,7.5,0.053,0.29898291798799,1,1
"06037127520","91406",4870,0.888083591823749,0.647006313333333,41.02,8.55,12.06000567,0.06464682,68.4,0.057,0.140934210041991,1,1
"06037901101","93536",5519,1.52824069931599,1.39398980666667,60.67,14.26,7.066875013,0.06236471,28.3,0.062,2.01390401752848,1,0
"06037300301","91214",6024,0.400476218881731,0.098172726666667,24.32,9.62,11.111859,0.06350576,11.5,0.053,2.38370725552095,1,1
"06037900501","93535",7225,1.05324281197805,0.90106345,154.42,23.64,7.35997026,0.06236471,50.1,0.062,1.20419853579946,1,1
"06037600202","90044",7767,0.295550857989342,0.244416526666667,98.17,17.57,12.06489236,0.04259906,66.9,0.044,0.320491244283357,1,1
"06037901004","93536",12463,2.28309050147141,1.7182212,60.67,14.26,7.168119235,0.06236471,17.3,0.062,5.05346923411166,1,0
"06037501002","90606",5013,0.350522945995387,0.253138196666667,57.32,21.35,12.02689931,0.05022962,13.4,0.046,0.566561717289119,1,1
"06037901102","93536",5337,1.51459414519208,0.997140696666667,60.67,14.26,7.243753752,0.06236471,25.7,0.062,1.97297580611673,1,1
"06037600501","90303",2712,1.01172403165513,0.844212246666667,73.51,16.39,12.11332221,0.04259906,24.3,0.044,0.251825713843914,1,1
"06037920015","91390",6578,0.720307777578939,0.382345463333333,22.24,11.96,9.376598108,0.06464682,5.2,0.062,2.26503049450679,1,1
"06037501001","90606",3046,0.300911427264774,0.206324733333333,60.7,22.6,12.00941574,0.05022962,31.8,0.046,0.340590092391969,1,1
"06037104401","91331",3270,0.578313275471248,0.31076365,81.71,13.36,11.28546472,0.06718273,43.9,0.057,0.263398508618636,1,1
"06037600400","90047",4147,0.713436033563986,0.752060946666667,139.63,19.73,12.11332221,0.04259906,22.5,0.044,0.378549917165836,1,1
"06037104620","91331",3528,0.910592141891354,0.717832616666667,81.71,13.36,11.40197774,0.06718273,46.4,0.055,0.205088658898515,1,1
"06037500404","90660",4551,0.475549664956653,0.36783022,60.9,21.31,11.90846846,0.05219839,25.6,0.046,0.460468972608527,1,1
"06037104320","91331",5292,0.825776216893343,0.73711184,81.71,13.36,11.16595012,0.06718273,32.3,0.057,0.467632229728653,1,1
"06037296300","90732",5027,0.603232745764734,0.27774352,38.4,7.5,11.627812,0.03809217,22.6,0.042,0.409554474062817,1,1
"06037530902","90063",3840,0.746542069315199,0.575397846666667,56.8,16.64,12.1028031,0.04978792,52.4,0.046,0.20091641421628,1,1
"06037481606","91803",5013,0.865952214069832,0.633073996666667,30.58,8.32,11.964271,0.05334987,42.7,0.048,0.332425590808986,1,1
"06037530801","90063",5407,0.97626548457011,0.503543,56.8,16.64,12.28025039,0.04939042,57.1,0.046,0.297047182878766,1,1
"06037600702","90305",4306,0.744726422691482,0.785316393333333,81.62,14.93,12.02566379,0.04259906,18.8,0.046,0.948386100621906,1,1
"06037530901","90063",3684,0.92665210172592,0.67390184,56.8,16.64,12.19566675,0.04939042,45.7,0.046,0.172148988827983,1,1
"06037500403","90660",3829,0.229746405989024,0.17551882,53.1,18.97,11.96047611,0.05168937,22.3,0.046,0.867233065394266,1,1
"06037531000","90063",5133,0.653494218762427,0.47231534,45.48,11.8,12.12011834,0.04981739,54.7,0.046,0.387564326571368,1,1
"06037135202","91307",4708,1.14013970909886,0.830105326666667,38.66,13.37,10.79494027,0.05763123,15.8,0.055,0.677614909490839,1,1
"06037531101","90063",4851,0.951879150759564,0.76614754,56.8,16.64,12.15909476,0.04939042,48.4,0.046,0.270237455392411,1,1
"06037433101","91731",2464,0.71741405193669,0.459137996666667,60.57,15.27,11.94103408,0.05605125,43.5,0.05,0.60287109781365,1,1
"06037135203","91307",7515,0.497902250855007,0.33519151,39.46,13.28,10.39558293,0.05763123,16.9,0.055,1.73489880395629,1,1
"06037531102","90063",3210,0.85783648492802,0.645499976666667,56.8,16.64,12.15909476,0.04939042,55,0.046,0.191530636555702,1,1
"06037531201","90063",5530,0.964568171876243,0.67965928,39.92,11.44,12.17215849,0.04863521,49.2,0.046,0.2141630052348,1,1
"06037911001","93544",3926,1.31903620357114,3.19288686,51.72,12.98,8.595110887,0.06604873,38.7,0.062,144.479492217823,1,0
"06037531202","90023",4431,0.83729271057027,0.594919496666667,64.51,17.76,12.17215849,0.04863521,57.5,0.046,0.171397272394428,1,1
"06037137302","91367",4449,0.731352650520958,0.567126423333333,35.65,14.07,10.52350498,0.05679963,10.5,0.055,0.94415367822287,1,1
"06037482301","91776",4941,0.482894272448898,0.45442273,40.35,10.94,11.91454322,0.05462941,51.7,0.05,0.339317381297554,1,1
"06037481103","91776",4926,0.548972127773801,0.49646274,37.59,10.21,11.77450378,0.05605125,29.6,0.051,0.54142860057763,1,1
"06037482401","91770",3670,0.486933806569633,0.354697696666667,41.18,11.45,11.93764971,0.05462941,47.9,0.048,0.324028389646932,1,1
"06037482303","91770",6156,0.336021385110952,0.247141436666667,31.35,8.71,11.90909207,0.05462941,49.9,0.048,0.377678794113846,1,1
"06037910813","91390",4080,2.23859845999364,1.54148493,20.94,10.72,9.340705171,0.06473142,13.6,0.06,31.8696463144767,1,0
"06037482522","90640",4478,0.467853361369602,0.337563876666667,35.93,10.76,12.02366434,0.0527438,20.3,0.048,0.63591789905939,1,1
"06037132900","91335",3885,0.40582498210451,0.30846864,59.9,14.44,13.67637814,0.06133785,25.5,0.06,0.460725625632312,1,1
"06037530005","90640",3971,1.00529035433071,0.590562426666667,42.27,13.03,12.07038029,0.05168937,16.1,0.048,0.884188479428966,1,1
"06037910716","93550",5770,1.82267308915931,0.79586416,116.3,21.77,8.713974453,0.06236471,36.5,0.062,0.956603685118848,1,1
"06037403312","91789",5096,1.10802041080092,0.839811676666667,24.24,8.89,12.36111436,0.05278424,26.6,0.055,2.71911629939877,1,1
"06037131200","91325",3417,1.39728299232482,1.07998954333333,50.62,14.07,13.09110197,0.06350576,20.6,0.06,0.435683911672475,1,1
"06037910715","93550",6653,0.93164544062674,0.58481767,113.1,21.22,8.370674158,0.06236471,44.9,0.062,0.763668007306026,1,1
"06037408704","91748",3311,1.22537505965163,0.75239116,28.38,9.84,12.12767476,0.05116215,36.5,0.05,0.444264870300891,1,1
"06037403324","91765",7193,1.29318156963334,1.14443913,25.95,9.75,12.18680632,0.05070407,16.2,0.053,3.61389052052058,1,1
"06037131600","91335",5336,1.53251759723216,1.19920547,68.17,18.13,12.83145517,0.06236471,29.7,0.06,0.847301356966461,1,1
"06037910714","93552",3870,0.469829321760916,0.364478566666667,79.73,18.78,8.805468694,0.06236471,50.5,0.062,0.389807742244809,1,1
"06037408211","91748",6381,1.27369723315836,0.895971933333333,29.61,10.07,12.17440042,0.05219839,35.3,0.05,3.03970601487433,1,1
"06037137301","91367",2271,0.864716306768472,0.663729536666667,38.86,15.38,10.81493911,0.05763123,6.8,0.055,0.620617635843124,1,1
"06037403325","91765",5348,0.847573918317029,1.76015283666667,25.31,9.41,12.06400634,0.04981739,15,0.051,6.06508149267141,1,0
"06037910711","93552",7655,1.63026239262706,1.08258514333333,69.75,15.77,8.04000145,0.06236471,36.8,0.062,1.39479080645664,1,1
"06037408212","91748",5042,1.047195006164,0.68170242,24.82,8.7,12.23579771,0.05116215,20,0.051,1.10443848965778,1,1
"06037137201","91367",6029,0.769856537819136,0.57094652,33.36,13.14,11.1165408,0.05763123,15.6,0.057,0.770083205841435,1,1
"06037408503","91745",6673,1.07773602163366,0.590972323333333,40.55,11.19,11.92721209,0.05219839,11.7,0.048,1.81201187627074,1,1
"06037910606","93550",3121,1.00721598365545,0.679995803333333,98.34,18.66,8.595270016,0.06236471,54.3,0.062,0.526044785807916,1,1
"06037407001","91746",6284,0.935395415771892,0.608179683333333,42.57,14.31,12.0150862,0.05679963,34.2,0.051,0.424111423090664,1,1
"06037137504","91364",2155,0.472668366738249,0.18640536,28.25,9.06,11.6497582,0.05763123,6.8,0.055,1.48161909583052,1,1
"06037910605","93550",4715,1.12913522528434,0.861478393333333,96.08,18.27,8.085020981,0.06236471,56.7,0.062,0.521586501835331,1,1
"06037408302","91746",3836,0.962799749463135,0.2073322,40.19,14.63,12.03229985,0.05535282,24.8,0.048,1.30134922166496,1,1
"06037401202","91773",4706,0.557741539409846,0.31321543,35.9,10.15,12.24965821,0.060311,21.7,0.06,1.22787785782924,1,1
"06037137401","91364",4299,0.743985748230335,0.431454633333333,33.41,12.38,11.17770393,0.05763123,11.3,0.055,0.918325377447389,1,1
"06037135114","91303",5106,0.850293660025451,0.848022986666667,30.88,8.34,11.68696862,0.05938691,31,0.057,0.490114676788999,1,1
"06037403802","91724",6687,0.859857805416368,0.668284163333333,36.66,10.36,12.23742986,0.05938691,32,0.06,0.50398566961375,1,1
"06037401603","91750",2951,0.333790041159628,0.323610293333333,41.89,14.35,12.44397051,0.06133785,18.4,0.06,0.746778926220631,1,1
"06037460900","91103",6731,0.786012810188499,0.627187743333333,53.64,11.43,11.44429789,0.05846283,30.8,0.051,0.94566184551326,1,1
"06037135113","91367",3485,0.729628345462499,0.519547193333333,38.86,15.38,11.3408212,0.05938691,15.2,0.057,0.246549436017681,1,1
"06037403901","91740",3174,0.723180376600652,0.42887293,51.35,13.82,12.01688922,0.06133785,28.3,0.057,0.487623386707362,1,1
"06037461700","91103",1526,0.233075712837032,0.11055606,50.78,10.92,11.25188699,0.05763123,12.2,0.051,0.855011530257566,1,1
"06037404901","91706",5700,1.22506250994194,0.85540553,66.86,14.78,11.89983237,0.05938691,28.7,0.051,0.440734978505365,1,1
"06037134903","91303",6919,1.38793011313927,0.98309011,86.35,18.41,11.93699275,0.060311,34,0.057,0.218023886152512,1,1
"06037405900","91722",3951,0.694351860136801,0.563154353333333,52.24,14.17,11.92861991,0.05938691,48.2,0.055,0.509398525424119,1,1
"06037405002","91706",3169,0.863394650242583,0.55701477,66.86,14.78,11.77532346,0.060311,49.7,0.053,0.343479243411662,1,1
"06037462400","91104",3944,0.575620874095284,0.424481573333333,35.6,9.63,11.36217641,0.05938691,23.4,0.051,0.506923215230513,1,1
"06037134521","91303",3691,1.060803035274,0.87429316,82.56,17.62,11.67746028,0.060311,49.7,0.057,0.135883217071989,1,1
"06037405102","91706",5639,0.934996495466476,0.646491663333333,66.86,14.78,11.87892599,0.05846283,48,0.053,0.369802472589343,1,1
"06037462100","91104",5748,0.461022006482144,0.37206591,38.2,10.39,11.39637285,0.05846283,41.1,0.051,0.403832567613602,1,1
"06037183820","90042",3445,0.177892358625626,0.138168103333333,45.42,11.56,11.82898336,0.05219839,48.5,0.048,0.119213831336855,1,1
"06037131701","91335",5587,1.30594515529309,0.963918233333333,62.01,16.4,13.04879399,0.06236471,29,0.06,0.254682166147473,1,1
"06037185100","90065",6070,0.375992951165195,0.211195513333333,35.17,6.8,11.90127195,0.05219839,18.1,0.048,0.880778354109896,1,1
"06037461600","91103",6058,0.369755627137517,0.25217323,55.76,11.87,11.45244565,0.05763123,40.3,0.051,0.640922186499922,1,1
"06037128801","91411",3419,0.401899780283146,0.315235276666667,38.98,11.41,11.91664471,0.060311,22.8,0.055,0.190734529362376,1,1
"06037185202","90065",3627,0.523778011413346,0.417664516666667,65.4,11.07,12.14526757,0.05116215,28,0.046,0.466388506609785,1,1
"06037462500","91104",6146,1.0640931957369,0.62239493,31,8.71,11.56011948,0.05938691,16.2,0.053,0.991088991350621,1,1
"06037185310","90065",3131,0.569797383281635,0.33332994,65.4,11.07,12.45587973,0.05067132,37.8,0.046,0.162946062129992,1,1
"06037127712","91406",3560,1.36631012387656,0.972831333333333,55.53,12.77,12.12103103,0.06236471,45.5,0.057,0.218499698656146,1,1
