"GEOID","population","asthma","ami","poverty","pm25","ozone","child_10","elderly_65"
"06037503602",4212,30.79,13.09,11.1,11.90288337,0.0482775,8.24,18.3
"06037920114",6518,23.95,9.47,10.7,9.79582903,0.06350576,16.86,5.11
"06037265520",5059,14.36,7.64,14.4,11.78930596,0.04863521,10.87,15.56
"06037271902",4207,35.21,12.29,22.9,11.63080991,0.04588368,7.87,13.83
"06037700600",5021,16.23,9.16,15.8,11.60694985,0.05076979,7.97,26.91
"06037403304",4863,22.01,8.81,13.1,12.17233228,0.05116215,8.12,22.89
"06037650501",3044,26.42,10.43,NA,11.95004069,0.04125212,12.06,21.94
"06037277000",5566,24.93,11.05,7.1,11.85384693,0.0438112,12.47,19.3
"06037143800",5770,22.29,10.6,9.9,11.44967872,0.05535282,12.36,15.84
"06037920314",2920,24.8,9.88,17.4,9.79516754,0.06591477,10.1,12.12
"06037143602",4769,18.88,8.54,13.2,11.4411813,0.05605125,7.74,17.17
"06037135203",7515,39.46,13.28,16.9,10.39558293,0.05763123,13.72,17.86
"06037406601",5550,36.32,9.56,22.2,12.09070866,0.05605125,12.2,14.5
"06037139703",2861,41.28,8.47,17.1,11.88097157,0.05852448,13.25,22.75
"06037267100",6649,19.12,8.4,15.7,11.816624,0.04791979,10.6,15.88
"06037461200",4535,35.23,8.38,16.2,11.56015307,0.060311,7.96,21.57
"06037901007",2094,55.82,12.84,15.6,7.182323796,0.06236471,20.68,11.75
"06037910210",7239,51.51,15.95,16.3,7.290853268,0.06236471,12.43,7.94
"06037186203",3416,39.39,8.59,23.4,11.7845552,0.05219839,13.44,13.58
"06037920104",2933,29.34,10.49,5.6,7.997537218,0.05864821,10.36,12.1
"06037620102",3355,22.71,9.11,15.7,11.87096327,0.04320513,12.07,11.65
"06037460100",6196,36.14,8.66,5.4,11.463617,0.06133785,8.05,21.87
"06037800203",5533,19.96,7.12,9,10.36908275,0.05535282,9.99,14.75
"06037431700",6000,15.78,6.01,25,11.82561257,0.05938691,5.17,24.97
"06037480012",4975,17.41,7.94,16.6,11.66234707,0.05846283,14.17,16.84
"06037408722",4313,28.38,9.84,19.9,12.07967244,0.05070407,7.91,15.7
"06037920339",7420,15.49,7.48,7.5,9.567104301,0.06144634,12.9,6.29
"06037555202",3661,21.45,8.29,12.3,11.66766832,0.04320513,11.66,16.39
"06037920116",5481,29.55,10.63,15.5,8.795164145,0.06133785,15.64,11.88
"06037137302",4449,35.65,14.07,10.5,10.52350498,0.05679963,9.58,23.06
"06037113235",1824,39.9,11.01,20.9,9.859399641,0.05938691,13.05,14.09
"06037194101",3277,15.98,7.15,25.8,11.55801526,0.05168937,4.67,11.14
"06037403408",6512,25.43,10.06,15.9,12.14347718,0.05334987,7.77,23.42
"06037920026",386,21.93,11.1,49.9,9.828545598,0.06591477,2.33,20.21
"06037700501",3526,21.76,9.69,22,11.63231397,0.05022962,2.35,11.91
"06037408703",6545,20.31,7.2,13,11.9948863,0.04981739,7,17.1
"06037400501",2049,39.62,14.12,12.1,11.85026356,0.06473142,9.71,22.99
"06037141600",4178,18.74,8.47,9.7,11.57294261,0.05685511,10.44,20.75
"06037276604",4624,18.48,7.9,15.3,11.83676342,0.0438112,7.48,10.12
"06037135201",2788,38.39,13.28,14.6,10.96486927,0.05846283,10.4,17.32
"06037651304",4852,18.34,8.35,14,11.84477252,0.04192559,8.55,19.39
"06037500100",4840,47.28,15.01,12.8,11.85946236,0.05116215,11.71,20.14
"06037910805",4722,37.13,10.43,19.4,9.841317579,0.06473142,9.83,15.33
"06037462900",3797,27.41,9.21,10.8,11.53026546,0.05938691,13.62,16.25
"06037920119",1974,29.55,10.63,12.2,8.835842535,0.060311,13.48,4.2
"06037701304",6212,12.16,6.45,13.4,11.54136076,0.04863521,10.69,24.84
"06037920118",6035,27.08,9.75,8.4,9.153485627,0.06133785,12.34,9
"06037271400",3743,31.7,11.02,11,11.68678342,0.04632538,16.22,23.83
"06037400204",5637,39.86,13.68,5.8,12.50459127,0.06350576,6.3,22.39
"06037108201",5460,27.07,14.53,5.4,10.85003603,0.06464682,9.49,18.57
"06037701202",3381,24.3,13.52,8.2,11.7361215,0.0482775,13.07,18.31
"06037920329",7152,26.35,9.88,15.6,9.96832983,0.06464682,10.36,14.74
"06037574300",6052,23.8,12.66,8.2,11.60395303,0.04125212,8.66,16.23
"06037143400",7056,24.35,11.73,15.9,11.55415206,0.05763123,12.5,16.88
"06037430723",4365,18.84,7.73,23.2,11.81607431,0.05938691,12.05,10.49
"06037269100",4274,25.35,8.97,12.2,11.68010796,0.04791979,16.92,16.35
"06037194401",2391,16.75,8.03,18.8,11.72971837,0.04939042,3.3,13.43
"06037276603",5489,21.64,7.63,19.2,11.76854658,0.0438112,4.34,13.97
"06037276000",5657,26.3,11.75,6.3,11.88623299,0.0438112,9.03,18.05
"06037273800",2872,31.65,9.08,12.8,11.67264265,0.04588368,7.45,12.78
"06037408503",6673,40.55,11.19,11.7,11.92721209,0.05219839,10.7,22.21
"06037901205",10783,57.76,13.66,26.9,6.705407097,0.06236471,11.86,12.24
"06037574000",5165,22.1,9.44,7.7,11.58982961,0.04259906,11.31,16.46
"06037463300",1970,27.28,9.23,16.9,11.24475504,0.05846283,9.95,20.05
"06037264000",3069,15.21,8.62,8.5,11.35496193,0.04939042,13.59,26.75
"06037651201",5018,25.75,10.56,5.7,11.83292092,0.04125212,9.47,17.64
"06037296401",3229,22.24,6.91,13.5,11.60855194,0.03809217,7.06,23.69
"06037139701",5320,26.99,12.15,6.2,12.09810952,0.05938691,9.77,19.98
"06037101122",3405,26.78,13.25,13.1,11.09143346,0.06591477,5.37,19.97
"06037621201",6724,16.47,7.25,9.9,11.89517547,0.04192559,12.97,12.66
"06037554515",3793,30.05,9.24,8.7,11.72204658,0.0438112,6.12,24.68
"06037701501",5267,23.39,9.1,18.3,11.72139398,0.04791979,12.51,18.15
"06037621301",6973,20.23,9.24,10.8,11.84983331,0.04192559,13.55,12.71
"06037137301",2271,38.86,15.38,6.8,10.81493911,0.05763123,5.42,18.14
"06037143901",4069,23.02,11.06,10.8,11.42938279,0.05470056,11.87,22.36
"06037910209",5134,51.51,15.95,15.1,7.347414606,0.06236471,20.24,9.17
"06037574100",5014,24.7,10.39,10.6,11.65093923,0.04192559,11.75,15.22
"06037500201",7267,35.33,13.57,11,11.83019265,0.05070407,8.86,20.68
"06037463500",5982,23.69,8.06,13.4,10.4842992,0.05763123,10.2,9.36
"06037194102",3189,19.95,9.72,20.6,11.55141434,0.05225601,8.94,21.89
"06037910302",5517,48.08,14.72,11.8,7.18345099,0.06236471,14.23,14.19
"06037910301",3874,45.35,11.59,11.5,7.177851274,0.06236471,9.27,19.13
"06037480201",3787,16.66,7.38,14.8,11.39019113,0.05605125,9.14,21.84
"06037920028",7091,28.86,10.1,9.7,9.998216457,0.06591477,21.28,7.59
"06037269300",3840,31.87,12.85,7.4,11.70761895,0.04716458,14.19,19.17
"06037800324",6966,18.37,10.79,9.5,9.574791665,0.05116215,13.26,16.32
"06037910810",2599,35.14,10.32,7.2,9.99279126,0.06718273,13.58,9.08
"06037300901",6540,22.23,9.18,6.5,11.32292402,0.05685511,14.45,18.88
"06037138000",4780,33.07,11.7,13.6,11.36947068,0.05763123,11.21,22.74
"06037800202",6065,22.65,8.48,14.4,10.34173224,0.0534139,12.02,17.3
"06037480002",3623,19.25,9.56,14.1,11.56606477,0.05763123,9.85,22.61
"06037139702",6447,17.69,6.93,9.7,11.74829092,0.05763123,11.76,24.03
"06037920107",6295,21.43,9.14,5.7,9.525795551,0.06244084,19.83,6.37
"06037920108",5386,19.26,8.06,12.7,9.609631058,0.06350576,20.33,4.2
"06037573700",5009,29.73,12.24,10.3,11.58573049,0.04259906,16.03,15.25
"06037273700",2895,29.45,8.35,18.5,11.63925882,0.04588368,8.84,10.43
"06037460800",3103,19.78,5.32,8.3,11.24037378,0.05685511,9.51,30.04
"06037300301",6024,24.32,9.62,11.5,11.111859,0.06350576,9.38,19.79
"06037920044",2399,30.9,13.62,7.1,10.00715869,0.06464682,14.55,10.75
"06037577300",5431,19.39,9.69,9.9,11.55531683,0.03975537,5.86,12.76
"06037701201",4088,12.24,6.48,8.9,11.52951802,0.04901945,12.55,24.9
"06037576700",3935,17.3,7.25,27,11.58107322,0.03975537,6.68,23.07
"06037143700",3811,13.69,6.24,12.4,11.57869279,0.0534139,10.05,12.49
"06037620702",7375,27.72,10.73,4.8,11.90461047,0.04192559,15.57,12.54
"06037403324",7193,25.95,9.75,16.2,12.18680632,0.05070407,11.54,17.56
"06037403407",2314,23.85,9.36,13.5,12.01790487,0.05462941,6.53,14.39
"06037651302",6204,19.66,8.41,13.1,11.76502063,0.04125212,12.77,20.31
"06037620201",1529,12,7.25,9.5,11.87723876,0.04320513,8.76,9.29
"06037400404",4268,40.39,14.53,13,11.98142036,0.06473142,6.12,21.46
"06037265601",3615,15.2,9.45,17.3,11.78930596,0.04863521,11.4,14.05
"06037276601",4115,18.05,7.15,14,11.64915206,0.04435661,9.02,18.47
"06037264102",2998,15.21,8.62,12.4,11.54047452,0.04939042,6,15.71
"06037194200",3524,16.23,7.6,7.9,11.58761166,0.05168937,9.73,13.02
"06037670403",2733,9.34,5.34,8.5,11.59155268,0.04125212,8.85,25.76
"06037577200",5848,18.92,9.14,19,11.53298805,0.03975537,3.49,10.7
"06037670202",2637,9.22,4.97,10.1,11.66727825,0.04050375,12.67,22.41
"06037460200",5861,45.18,10.51,7,11.39134301,0.06133785,10.75,20.05
"06037620400",5279,12.44,7.52,6.3,11.88129463,0.04259906,10.61,19.44
"06037276400",4071,24.02,10.59,11.8,11.79594785,0.0438112,10.83,24.61
"06037800504",2334,13.77,7.26,16,10.47789549,0.05027629,3.94,30.55
"06037480703",3612,23.57,7.75,9.3,11.51304733,0.05462941,15.09,12.49
"06037430301",4319,39.06,9.27,7.8,11.55529716,0.06350576,9.68,21.51
"06037401001",3062,40.41,14.54,11.9,12.04140706,0.06236471,11.27,16.46
"06037408706",1835,20.03,7.16,12.6,12.10177321,0.05022962,8.01,22.4
"06037901210",1631,34.55,10.16,33.1,6.035526115,0.06350576,10.3,17.29
"06037574901",3697,23.8,12.66,13.2,11.57897764,0.04125212,9.74,10.6
"06037430003",4971,30.47,7.12,9.5,11.41693551,0.06473142,9.64,19.47
"06037577400",2947,19.39,9.69,26.6,11.55531683,0.03975537,8.38,14.18
"06037403320",4992,24.85,9.39,14.3,12.34599271,0.05219839,9.13,17.05
"06037460000",4421,21.74,7.13,9.9,11.53077517,0.06133785,9.32,25.13
"06037400205",2846,28.35,10.64,3.5,12.68205587,0.06473142,5.27,23.19
"06037574500",6631,20.78,11.02,10,11.55366286,0.04192559,12.88,17.54
"06037431600",4190,16.34,6.31,12.4,11.77591979,0.05938691,6.3,26.83
"06037430502",6902,20.44,6.86,11.7,11.73101532,0.06133785,10.43,19.73
"06037901213",3853,34.24,10.61,12.9,6.731369745,0.06350576,12.02,18.12
"06037621004",4086,15.75,8.04,8.3,11.90701301,0.04259906,6.98,15.17
"06037620001",4251,22.13,8.89,11.4,11.85637687,0.04320513,15.03,12.73
"06037920018",2024,26.24,11.71,11.4,9.764286878,0.06464682,11.17,11.51
"06037910804",2964,32.59,9.54,26.9,8.752683429,0.06350576,7.29,15.72
"06037620602",5040,22.62,8.76,4.5,11.96320524,0.04125212,10.93,15.3
"06037265100",2454,14.63,10.02,16.2,11.66564816,0.04981739,7.09,46.78
"06037910809",2070,35.16,9.29,6.9,10.12468543,0.06718273,12.95,19.42
"06037574602",1291,14.2,7.44,16.1,11.50739377,0.04125212,6.35,35.48
"06037264302",5882,12.81,7.04,15.4,11.6359773,0.04901945,9.28,17.63
"06037621324",3740,20.4,9.33,10.5,11.85025599,0.04192559,7.27,14.12
"06037910813",4080,20.94,10.72,13.6,9.340705171,0.06473142,9.61,18.24
"06037403305",2294,15.38,6.01,12.5,12.10414328,0.05022962,10.59,14.65
"06037920020",6501,22.57,10.42,21.2,9.588613344,0.06464682,10.2,14.03
"06037573800",4309,28.72,11.85,6.8,11.66333946,0.04259906,12.02,14.76
"06037430200",1026,16.82,6.32,15.9,11.58348102,0.06350576,7.5,35.58
"06037408627",3076,28.33,9.82,17.3,12.00875256,0.05168937,9.53,24.67
"06037278102",3088,19.89,6.95,8.3,11.76854658,0.04435661,4.92,18.85
"06037139802",4126,42.56,10.2,12.9,11.74846744,0.05763123,11.42,25.42
"06037134421",4234,37.54,10.49,8,10.43018258,0.05846283,6.21,18.26
"06037621104",7132,14.07,7.11,11.8,11.9049452,0.04259906,11.68,7.29
"06037300702",5430,14.43,8.61,11.7,11.41309053,0.05864821,10.22,19.98
"06037462600",2152,39.42,10.57,7.6,11.41728243,0.05938691,10.83,21.14
"06037189400",3164,20.89,9.16,9,11.7381295,0.05168937,10.18,13.91
"06037670407",6269,11.67,6.74,14.3,11.53576985,0.04125212,10.62,16.35
"06037800332",6543,17.25,10.37,12.7,9.536805374,0.05168937,7.03,18.83
"06037577501",3370,19.39,9.69,13.7,11.49358879,0.04050375,3.23,33.86
"06037670701",7185,15.06,6.56,12.5,11.59614426,0.03892377,11.54,23.26
"06037460700",5139,17.21,6.55,7,11.23565364,0.05938691,10.24,18.95
"06037920109",5696,18.68,8.54,15.7,9.684342786,0.06350576,14.61,13.69
"06037620800",7844,12.41,7.23,8.6,11.93465078,0.04259906,14.78,17.2
"06037670602",6862,11.82,6.59,8.5,11.29044264,0.03969989,6.5,29.67
"06037800331",732,18.96,7.33,9.9,9.449712535,0.05067132,14.62,14.62
"06037108104",1836,26.58,13.23,NA,10.70323464,0.06591477,11.6,18.46
"06037800102",7213,13.91,6.03,10.8,10.63554196,0.05352109,8.85,18.11
"06037430501",4030,18.23,6.1,7.1,11.66666192,0.06350576,10.05,28.31
"06037620522",5024,28,10.86,12.3,12.06356922,0.04259906,16.98,9.77
"06037650502",4259,17.13,6.85,15.5,11.86370411,0.04125212,11.06,18.85
"06037480500",5108,21.1,7.02,14.8,11.37911949,0.05462941,10.36,16.58
"06037920331",3482,29.44,10.82,7.7,9.887963537,0.06464682,13.18,14.24
"06037261101",3389,14.73,7.89,9.1,11.35614273,0.05225601,9.06,19.27
"06037464200",6073,10.59,5.29,10.3,11.35077304,0.05763123,9.85,19.81
"06037271500",3187,28.13,9.98,10.4,11.59513461,0.04632538,11.23,23.41
"06037910808",3445,32.81,9.62,12.5,9.992603026,0.06718273,12.51,11.9
"06037577504",1378,19.39,9.69,13.3,11.49358879,0.03975537,4.64,24.24
"06037300100",6014,26.19,10.2,7.7,11.11453417,0.06350576,11.71,19.54
"06037621326",3017,20.4,9.33,8.9,11.84477252,0.04192559,4.84,18.83
"06037269000",4813,20.3,7.6,8.7,11.76824477,0.04712258,9.1,21.09
"06037141500",2982,20.79,9.24,6.2,11.6681151,0.05685511,12.51,23.44
"06037464100",7121,10.66,5.06,11.8,10.96820491,0.05685511,9.41,21.42
"06037620305",5845,13.27,8.45,8.1,11.82131805,0.04320513,13.5,16.34
"06037670324",5091,12.2,6.51,11.6,11.54202908,0.04192559,11.1,25.12
"06037620701",7211,22.51,8.97,10.1,11.9317044,0.04192559,14.23,12.7
"06037920012",1111,22.22,10.7,19.1,8.261776749,0.06350576,11.07,18
"06037460501",5614,18.17,7.2,9.3,11.1492377,0.06133785,11.22,21.2
"06037262200",4405,8.53,4.57,3.2,11.4065172,0.05352109,13.46,26.13
"06037262100",2678,11.32,7.31,9.5,11.39244405,0.05235247,7.51,37.38
"06037920015",6578,22.24,11.96,5.2,9.376598108,0.06464682,13.42,7.75
"06037621400",4305,17.8,8.03,10.8,11.88367418,0.04125212,10.78,16.33
"06037269500",3797,26.53,9.22,5.5,11.72153182,0.04716458,17.59,15.67
"06037920338",5711,21,11.66,8.4,9.910647406,0.06350576,12.64,9.49
"06037141700",3161,12.02,6.68,3.7,11.47297029,0.05605125,10.5,19.93
"06037621102",3069,12.93,6.02,11.1,11.9049452,0.04259906,14.76,11.21
"06037670413",4433,14.34,8.35,7.6,11.58973137,0.04125212,11.21,27.16
"06037480702",4284,19.07,5.65,9.1,11.60964227,0.05334987,12.79,19.47
"06037920111",2738,17.94,7.92,8.6,9.760544925,0.06464682,14.43,15.52
"06037800406",2529,14.25,7.7,13.2,9.280883734,0.0482775,7.51,28.15
"06037800101",5738,16.22,6.15,11.3,10.83831792,0.05535282,9.03,21.49
"06037262501",3785,11.69,7.62,6.5,11.35479283,0.05022962,15.11,20.98
"06037261200",4182,9.36,5.65,13.7,11.34895585,0.05286538,13.53,22.07
"06037650702",4731,22.04,8.79,5.8,11.85393375,0.04125212,11.44,16.97
"06037460502",4277,18.17,7.2,4.7,11.30721329,0.060311,12.06,15.71
"06037920045",4282,24.51,11,7.6,9.68763411,0.06464682,10.49,10
"06037460600",4416,17.27,6.85,9.8,11.14216519,0.06133785,10.71,17.21
"06037463800",4066,23.17,6.68,10.1,11.34982652,0.05535282,15.94,23.29
"06037262302",2845,15.21,8.62,8.8,11.47355111,0.051214,11.53,21.86
"06037262301",2748,11.25,6.47,11.6,11.36946734,0.05352109,9.13,26.67
"06037670328",4730,11.9,6.45,7.4,11.52390363,0.04192559,4.78,26.07
"06037621002",879,14.32,7.38,8.9,11.90701301,0.04259906,5.57,18.89
"06037577604",1367,18.08,9,7.8,11.49358879,0.04050375,3.73,30.58
"06037920110",3088,26.16,11.43,2.7,9.803298353,0.06350576,8.06,6.06
"06037262303",3038,15.21,8.62,8.6,11.42938126,0.05070407,10.53,28.44
"06037194300",3262,12.8,6.13,7.4,11.50092642,0.05168937,8.49,16.34
"06037670326",3613,12.61,6.81,11.2,11.54448189,0.04192559,9.66,31.03
"06037261102",3520,13.11,7.51,9.5,11.32775522,0.05286538,10.06,29.83
"06037143902",2766,15.32,7.71,9,11.4048767,0.05535282,7.48,18.08
"06037137504",2155,28.25,9.06,6.8,11.6497582,0.05763123,6.26,25.24
"06037265420",1838,11.93,6.97,9.5,11.46050297,0.05022962,14.42,23.29
"06037800325",3573,16.99,9.38,5,9.408842934,0.05022962,9.04,28.63
"06037621001",4373,12.77,6.38,6.7,11.90424581,0.04259906,11.09,17.47
"06037800506",3270,11.79,6.24,12.5,10.77799813,0.05076979,6.24,27.77
"06037262601",3539,12.66,8.34,3.3,11.09276516,0.05219839,12.21,23.62
"06037670405",2864,9.66,5.5,9.9,11.30663061,0.04050375,7.89,34.74
"06037670500",1513,8.46,4.71,7.5,11.28187771,0.03969989,4.82,32.91
"06037670411",4356,9.65,5.52,8.9,11.60915835,0.04125212,8.91,22.89
"06037670201",3820,13.09,6.09,8.4,11.58424268,0.04050375,10.6,22.17
"06037800330",882,8.64,4.61,13.6,9.821299418,0.05070407,13.72,18.93
"06037800408",7274,14.25,7.7,10.6,9.867044703,0.04939042,4.52,22.08
"06037620301",4819,13.27,8.45,5.8,11.83029203,0.04259906,13.3,15.38
"06037620303",4502,13.27,8.45,3.5,11.86076093,0.04259906,15.73,17.13
"06037262706",3571,10.75,6.93,9.7,11.39613833,0.04981739,12.99,20.36
"06037920032",3558,18.27,8.04,10.9,9.88794156,0.06591477,12.93,8.63
"06037620901",2785,12.59,7.96,13,11.94760607,0.04259906,12.78,19.57
"06037920016",3563,16.94,8.67,4.9,9.640486676,0.06464682,9.68,11.28
"06037670406",1759,8.35,4.66,6.3,11.33542538,0.04125212,8.53,27.4
"06037262604",5523,12.1,7.93,10.6,11.24903635,0.05116215,14.01,27.65
"06037800326",4741,12.13,6.79,9.5,9.401515514,0.04987653,8.69,26.91
"06037670702",5649,13.41,6.99,3.9,11.40400736,0.03892377,7.97,26.45
"06037620904",2897,12.51,7.91,6.6,11.87910662,0.04259906,12.6,16.6
"06037262802",3424,8.83,5.08,7.2,11.33956819,0.04981739,11.42,26.69
"06037262400",3059,10.27,6.15,7.7,11.33070843,0.05298778,12.52,22.98
"06037115103",3381,16.46,6.49,86.3,11.91777546,0.06464682,0,0.12
"06037265301",11977,4.28,7,NA,11.7322535,0.04981739,0,0
"06037320000",0,NA,NA,NA,11.6343367,0.05462941,NA,NA
"06037401901",3945,32.28,11.88,NA,13.1458121,0.06133785,0.48,0
"06037402404",1862,38.82,8.97,NA,12.22929541,0.05535282,0,0
"06037403200",399,62.76,13.19,92.2,12.3211573,0.05462941,0,37.59
"06037504102",9,31.6,11.92,NA,11.95328099,0.04673761,0,0
"06037532400",45,109.89,20.16,4.4,12.18145711,0.04673761,15.56,11.11
"06037550000",1982,48.8,18.77,74.2,11.91621477,0.04716458,2.47,12.92
"06037551600",31,50.47,20.48,NA,12.01522104,0.04490202,0,61.29
"06037574601",2276,23.8,12.66,NA,11.50048427,0.04125212,0,0
"06037574700",133,23.8,12.66,NA,11.50167576,0.04125212,0,66.17
"06037575500",93,105.77,23.31,84.9,11.70731307,0.03975537,0,25.81
"06037599100",483,40.02,9.94,27,6.65308471,0.04042468,0,14.7
"06037901003",4895,60.67,14.26,NA,7.135657052,0.06236471,0,2.17
"06037910811",179,25.67,5.91,NA,9.386662423,0.06604873,2.79,15.08
"06037910812",363,107.67,20.37,18.2,8.378934678,0.06350576,7.16,19.83
"06037920011",172,22.27,11.98,NA,8.887633717,0.06591477,2.91,19.77
"06037920200",5393,29.55,10.63,NA,8.966877132,0.06133785,0,0.28
"06037930101",90,14.83,5.11,NA,11.01289795,0.06362631,0,35.56
"06037930200",461,31.56,7.57,34.7,10.20564245,0.06727674,6.29,9.54
"06037930301",796,23.43,7.07,NA,10.66986992,0.06727674,2.39,19.22
"06037980001",0,NA,NA,NA,11.50704213,0.06133785,NA,NA
"06037980002",0,NA,NA,NA,11.82071647,0.03975537,NA,NA
"06037980003",0,48.53,11.32,NA,6.463688923,0.06236471,NA,NA
"06037980004",0,69.91,11.74,NA,7.008507512,0.06236471,NA,NA
"06037980005",0,NA,NA,NA,12.05702425,0.04125212,NA,NA
"06037980006",0,NA,NA,NA,11.59486818,0.04255413,NA,NA
"06037980007",0,NA,NA,NA,11.50464038,0.04125212,NA,NA
"06037980008",68,77.98,19.65,NA,12.44156978,0.06350576,51.47,0
"06037980009",5,19.71,9.33,NA,11.68980073,0.05352109,0,0
"06037980013",0,10.26,4.83,NA,11.87156031,0.04259906,NA,NA
"06037980014",9,76.44,21.59,NA,11.73199819,0.03969989,0,0
"06037980018",0,13.39,6.23,NA,11.66903283,0.04192559,NA,NA
"06037980019",138,7.45,3.87,7.2,11.08887827,0.05298778,13.77,42.75
"06037980020",0,NA,NA,NA,11.14405162,0.06350576,NA,NA
"06037980021",33,25.15,5.03,NA,11.14059986,0.06718273,0,0
"06037980022",0,20.33,4.67,NA,10.85492594,0.06718273,NA,NA
"06037980023",0,32.34,8.79,NA,10.2803094,0.05938691,NA,NA
"06037980024",223,44.79,11.36,3.6,12.2323268,0.06037951,18.39,11.21
"06037980025",0,NA,NA,NA,12.11934441,0.04125212,NA,NA
"06037980026",26,25.42,10.22,NA,10.86280505,0.06591477,0,0
"06037980028",0,24.48,9.88,NA,11.96866046,0.04320513,NA,NA
"06037980030",0,NA,NA,NA,11.88582151,0.04320513,NA,NA
"06037980031",1175,101.63,14.35,NA,11.75446846,0.03809217,1.7,9.7
"06037980033",16,39.36,8.8,NA,11.79278699,0.03892377,0,100
